3.996748e+002,0.000000e+000
4.001569e+002,1.100895e-001
4.006390e+002,1.111672e-001
4.011211e+002,1.113297e-001
4.016032e+002,1.112047e-001
4.020854e+002,1.112697e-001
4.025675e+002,1.117502e-001
4.030496e+002,1.126564e-001
4.035317e+002,1.138758e-001
4.040138e+002,1.152875e-001
4.044959e+002,1.168380e-001
4.049781e+002,1.185405e-001
4.054602e+002,1.204098e-001
4.059423e+002,1.223725e-001
4.064244e+002,1.242149e-001
4.069065e+002,1.256512e-001
4.073886e+002,1.264258e-001
4.078708e+002,1.264394e-001
4.083529e+002,1.257995e-001
4.088350e+002,1.247597e-001
4.093171e+002,1.235967e-001
4.097992e+002,1.224734e-001
4.102813e+002,1.214002e-001
4.107635e+002,1.202644e-001
4.112456e+002,1.189435e-001
4.117277e+002,1.174063e-001
4.122098e+002,1.157692e-001
4.126919e+002,1.142300e-001
4.131740e+002,1.129772e-001
4.136562e+002,1.120651e-001
4.141383e+002,1.113755e-001
4.146204e+002,1.106545e-001
4.151025e+002,1.096407e-001
4.155846e+002,1.081988e-001
4.160667e+002,1.063871e-001
4.165489e+002,1.044780e-001
4.170310e+002,1.028888e-001
4.175131e+002,1.021262e-001
4.179952e+002,1.025544e-001
4.184773e+002,1.041306e-001
4.189594e+002,1.062286e-001
4.194416e+002,1.080040e-001
4.199237e+002,1.089757e-001
4.204058e+002,1.092383e-001
4.208879e+002,1.092136e-001
4.213700e+002,1.093235e-001
4.218521e+002,1.098415e-001
4.223343e+002,1.108468e-001
4.228164e+002,1.122674e-001
4.232985e+002,1.139385e-001
4.237806e+002,1.156884e-001
4.242627e+002,1.173785e-001
4.247448e+002,1.189151e-001
4.252270e+002,1.202300e-001
4.257091e+002,1.212398e-001
4.261912e+002,1.218563e-001
4.266733e+002,1.220379e-001
4.271554e+002,1.218356e-001
4.276375e+002,1.214185e-001
4.281197e+002,1.210211e-001
4.286018e+002,1.208880e-001
4.290839e+002,1.211721e-001
4.295660e+002,1.218838e-001
4.300481e+002,1.228889e-001
4.305302e+002,1.239670e-001
4.310124e+002,1.249244e-001
4.314945e+002,1.256560e-001
4.319766e+002,1.261823e-001
4.324587e+002,1.265965e-001
4.329408e+002,1.269885e-001
4.334229e+002,1.273744e-001
4.339051e+002,1.276894e-001
4.343872e+002,1.278163e-001
4.348693e+002,1.276634e-001
4.353514e+002,1.272191e-001
4.358335e+002,1.265629e-001
4.363156e+002,1.258177e-001
4.367978e+002,1.250834e-001
4.372799e+002,1.243900e-001
4.377620e+002,1.237015e-001
4.382441e+002,1.229732e-001
4.387262e+002,1.222217e-001
4.392083e+002,1.215523e-001
4.396905e+002,1.211579e-001
4.401726e+002,1.212581e-001
4.406547e+002,1.220058e-001
4.411368e+002,1.234263e-001
4.416189e+002,1.253661e-001
4.421010e+002,1.275425e-001
4.425832e+002,1.296149e-001
4.430653e+002,1.313218e-001
4.435474e+002,1.325572e-001
4.440295e+002,1.333512e-001
4.445116e+002,1.338068e-001
4.449937e+002,1.340265e-001
4.454759e+002,1.340976e-001
4.459580e+002,1.340946e-001
4.464401e+002,1.341042e-001
4.469222e+002,1.342458e-001
4.474043e+002,1.346361e-001
4.478864e+002,1.353442e-001
4.483686e+002,1.363573e-001
4.488507e+002,1.375778e-001
4.493328e+002,1.388724e-001
4.498149e+002,1.401294e-001
4.502970e+002,1.413201e-001
4.507791e+002,1.424960e-001
4.512613e+002,1.437429e-001
4.517434e+002,1.450901e-001
4.522255e+002,1.464384e-001
